country,user_id,attraction,score,review,trip_date
Denmark,MEGAN R,Tivoli Gardens,4.0,"Tivoli Gardens made a lovely evening out, lots of drinks and activities for all. A beautiful setting and would definitely recommend a visit when in Copenhagen!",Nov 2019
Denmark,Rick W,Tivoli Gardens,5.0,"I was on a business trip to Denmark staying at the Copenhagen Island hotel just 15 minutes walk away from these gardens. With a colleague I spent only 45 minutes there - but what a nice experience! The market was extensive, selling quality and varied gifts and the lights were lovely - see my pictures. We didn't go on any roller coasters but some looked terrifying and there were bumper car rides and much else for children. Also nice food and mulled wine etc. We paid for the most basic 'walk in - no rides ticket' .You could have spent a whole evening there - it was a shame we couldn't!",Dec 2019
Denmark,Sarah S,Tivoli Gardens,5.0,We went early in the evening and the crowds were not too bad - the following night we walked past long lines a little later in the evening waiting to go in - so perhaps better to go early. It was beautiful with Christmas lights and markets - lots to eat say and do. The rides and games were expensive but lots of fun. Entry was included on Copenhagen card.,Dec 2019
Denmark,arindam18,Tivoli Gardens,5.0,We spend one full evening in Tivoli. It's awesome and keep 3-4 hrs in hand to enjoy and complete the full Tivoli. Various activities inside and places to eat. Though a bit costly but if you have money you can enjoy. The entry is free through Copenhagen Card but rides are chargeable with tickets. In Christmas time it looks awesome and believe me visit in night if possible. Tivoli looks awesome after dusk.,Nov 2019
Denmark,Steve-and-Andie,Tivoli Gardens,4.0,"Wasn't quite what we were expecting, but there again, if you haven't been before you wouldn't know what to expect!
Lovely set up with wood cabins selling all things Christmas. Wonderful fountain and light show on the lake. Decorations and lights throughout were second to none.
This is also a theme park so if you aren't bothered about the rides just buy the standard entrance ticket.
We were expecting items for sale in Tivoli Gardens to be more expensive than outside but surprisingly we were wrong and picked up several items there instead of buying from the main Christmas Markets. Food also appears to be good value...just wished we had known that before we ate outside.
If it wasn't for the £15pp entrance fee with no rides we would rate this higher, but don't get us wrong, it's still a lovely place to visit.
Read more",Dec 2019
Denmark,Peter G,Tivoli Gardens,4.0,"We had a 5 hour visit with Leger tour company,part of the grounds have Christmas stalls and cabins throughout the grounds plus rides and restaurants although I never attempted to get on any attractions,can’t go round,upside down or great heights.
But Xmas attractions were very good ,variety of themes with artificial snow.
If you’re into fairgrounds this is for you,cos it’s a huge venue especially for children.
If you go in the food hall you’ll go through a barrier and staff will stamp your wrist so you can return the same if want go outside you’ll need a stamp to re enter.
Plenty of choice to eat ,me and my wife had bacon style stack with chips and mayo, and it it was more than enough.
But for us old duffers 5 hours was enjoyable but enough.
Read more",Dec 2019
Denmark,ShayBruton,Tivoli Gardens,5.0,"We visited Tivoli Gardens at night with our two teenage sons. We got unlimited ride passes for the boys and let them go while my husband and I walked around in the ambience of Christmas lights! Strolling along the paths of the garden was magical. We sipped hot cocoa and snacked on cinnamon and sugar roasted almonds we got from vendors along the way. The park and it’s shops were quaint and we enjoyed stopping by the standing fire bowls to warm our hands. Every now and then we would catch a glimpse of our boys taking off on rollercoaster or spinning spaceships. We snapped up fun pictures and treated the boys to Belgium waffles before the night was through. I’m sure the park is just as fun during the day but the night with lights and fire and comfortable strolls was romantic for us and fun for our sons.
Read more",Dec 2019
Denmark,Lynn G,Tivoli Gardens,5.0,"We visited on a Friday night in december. The whole park was decorated with beautiful christmas lights. Little cabins sold Gløgg and Christmas decorations. We felt like walking through winter wonderland. After a long walk through the park we went to have diner in the Tivoli foodhall. We were very surprised about the large choices of different foods. Everybody was very friendly.
Definitely worth a visit if you love christmas decorations.",Dec 2019
Denmark,755larryr,Tivoli Gardens,4.0,Tivoli Gardens was all decked out for Halloween; must have been a thousand pumpkins. A little crowded. Good food choices. I was surprised to find Churros and a hot beverage.,Oct 2019
Denmark,Ivor,Tivoli Gardens,5.0,I love Christmas and this place was one of the most outstanding places that I have ever been too. It looked like a winter wonderland in the middle of no where. Well done to everyone who puts this event together. It is truly spectacular.,Dec 2019
Denmark,Spaceman1969,Tivoli Gardens,5.0,None of us are into scary rides but we all loved this. There seems to be more “middle” rides than Disney which feels like either scary or kiddy? Definitely worth buying the “ all rides “ ticket even if you use them for only a few you soon make a saving. Lots of great shops and eateries and beautiful sight too. Really recommend.,Nov 2019
Denmark,Cassie M,Tivoli Gardens,5.0,"We went to Tivoli Gardens, just as it got dark, and the Christmas lights were amazing! It was like walking around a magical winter wonderland. There were so many beautiful decorations and stunning Christmas trees. We came away feeling very festive!",Dec 2019
Denmark,Fiona N,Tivoli Gardens,5.0,"What can I say totally beautiful place to visit a must if going to Copenhagen we spent over 5 hours here. I was in 7th heaven everywhere you looked was magical decorated for Christmas. At first I thought it was going to be small but I was proved wrong. We never went on the rides didn’t have time with all the walking about. Something for all ages to do and see. Stall holders very friendly. Totally magical time to go all set out for Christmas. Tip buy your tickets at the customer services desk rather than the machine outside. Makes it easier.. 260 DKK for the 2 of us (£30 roughly) to enter only, you can if you wish buy ride tickets there as well.",Dec 2019
Denmark,breweruk,Tivoli Gardens,5.0,"Bought a family day ticket and visited twice, once in the morning and then returning to see the lights in the evening. Charming place. Some nice bars serving mulled wine and cake, an excellent food hall, lovely gardens, and the lights over the lake a night were magical.",Dec 2019
Denmark,Lisa_Kins,Tivoli Gardens,4.0,A great day out to get you into the Christmas spirit. I would recommend an evening walk around the park to see it at its twinkling best. The Christmas tree adorned with real Swarovski crystals is a must see!,Dec 2019
Denmark,irishgirl61,Tivoli Gardens,5.0,We held out trip back as we had wanted to just walk through Tivoli gardens. We ended up going at night. The lights are amazing. The work it takes to transform the place is so worth it. Did not take any rides. But just walking round alone was so good. Lots of glogg and Christmas markets. Christmas shops. It was magically. Brings out the big kid in everyone. Only a little due if about 10 minutes.,Nov 2019
Denmark,Andreas W,Tivoli Gardens,4.0,"Tivoli's Christmas market is an important place to visit during Christmas. At Tivoli there is much to do for both children and adults. During the Christmas market, all carousels are open even though it is in the middle of winter. This year, one of the main attractions during the Christmas market is the Christmas tree with 3000 Swarowski crystals. The negative with Tivoli is the prices. Expensive for families with children both in terms of entry and rides. However, it is as usual very nice to visit Tivoli.",Dec 2019
Denmark,Emily,Tivoli Gardens,5.0,"I haven’t laughed so much in so long, this place was great. Started off in the funhouse which isn’t just for kids, went on every ride we could. Highlight was the wooden coaster with the onboard drivers, very unique. The airplane ride was pretty intense, I think it’s the most ‘extreme’ ride I’ve been on and I love rollercoasters. Stayed until closing and it’s pretty in the dark. Need another visit.",Jun 2019
Denmark,DavidgLewis,Tivoli Gardens,5.0,"Stunning visit here at nighttime with all the lights, just perfect for couples, families and groups. We didn’t go on any rides, but they all looked brilliant",Dec 2019
Denmark,Rami A,Tivoli Gardens,5.0,"The Tivoli Gardens is much more than an amusement park, It is an entertainment center going back to the 19th century, one of the oldest in Europe. Today it is very active with a lot of attractions of all kinds. It has many rides an active concert hall, a theater, cafes and restaurants. You can spend there even a few days, especially if you come with a family.",Apr 2019
Denmark,WorldKangaroo,Tivoli Gardens,4.0,"A hat visit when in Copenhagen, especially at Christmas Time with it being all lit up, including fake snow (for when it's not snowing). The rides can be expensive, but there are many different packages available. Saying that, the rides look fantastic...each one stylised and beyond what you normally would expect. Particular loved the ""time machine"" influenced ride and the gorgeous high swing ride all lit up in blue. There is even an onsite aquarium with baby (or maybe small) sharks, a nasty looking eel and lots of other fish. It was a lot of fun and with all the Christmas lights a eye popping experience.",Dec 2019
Denmark,CityExplorer,Tivoli Gardens,5.0,"Danish people seem to love Tivoli. The queen takes part in organising children’s plays here and everyone seems to have fond memories of being a child at Tivoli. The entrance queues were long but moved quickly and when we got inside it felt like we’d opened the door into Narnia. It was magical! There’s lights everywhere, places to walk, market stalls to buy things from, proper restaurants, snack vans and dozens of rides. I don’t know if we saw everything there but we were there for hours. It was 6pm in a Saturday night and although it was busy there was still space to stop and look around and absorb everything around you. I’ve been to many Christmas markets and this one was unbelievable. Don’t miss the opportunity to go!
Read more",Dec 2019
Denmark,Claire E,Tivoli Gardens,4.0,Really enjoyed visiting the Gardens. So Christmassy!! Lots of excited children everywhere. The Christmas Fair was really good. Busy on a Saturday around lunchtime but not bad. Lots of places to eat and great choice of Christmas decorations and presents. Well worth a visit,Dec 2019
Denmark,Jason Vasilev,Tivoli Gardens,5.0,"Each season of the year it's a different experience. It's soo beautiful, and full of variety. The stuff is also very polite and welcoming. They have many different events included in the entrance price - you just need to keep an eye on their facebook page for what's happening on your day of visit.",Dec 2019
Denmark,Jerry B,Tivoli Gardens,5.0,"Wonderful old park,lots to see and do. The grounds are over the top. Several quiet places to rest and eat.",May 2019
Denmark,Pcmcgrew,Tivoli Gardens,5.0,"Do this if you can. At Christmas it is a hoot and a half. 130 kr to get in, lots of food options, and lovely to stroll with a cup of hot chocolate or glass of wine! At night it is best, especially with the lights of the Swarovski Christmas tree!",Dec 2019
Denmark,ladymanager5,Tivoli Gardens,3.0,"I'm not sure if it was due to the time of day that we visited, but we did not feel that Tivoli lived up to the hype. Perhaps if we had visited at night to see it lit up for Christmas we might have felt differently.",Nov 2019
Denmark,carl b,Tivoli Gardens,5.0,This place is spectacular. Visited in December for the Christmas vibe and wasn't disappointed. The way the park is decorated and set up was great. Very clean too no litter being thrown everywhere and the public toilets are something you can use... not like theme parks back here in the UK. Will definitely recommend and will be back in a couple of years.,Dec 2019
Denmark,KathyK835,Tivoli Gardens,5.0,"My husband and I visited Tivoli Gardens and we loved it! The grounds are so beautiful. The rides are very interesting and look like they are really fun. We didn't have time to ride the rides but looked at all the rides as we looked around. When the sun goes down and the lights come on, it is a different world filled with lights and beauty. I would definitely come here again and the next time, ride the rides.",Sep 2019
Denmark,cjavery,Tivoli Gardens,5.0,"Came here during the afternoon and again the next evening. It really has to be visited to be believed. Was especially lovely at night with all the lights and as it was a Sunday evening, the crowds had thinned considerably. My only gripe was that there was no xmas music to give it that extra bit of Christmas spirit but that didn't spoil our enjoyment. Would love to come back again.",Dec 2019
Denmark,George Mavropoulos,Tivoli Gardens,5.0,This park is from another planet. I lost in this fairytale. December and November is the best month to visit cause it's Christmas spirit.,Nov 2019
Denmark,Bruno H,Tivoli Gardens,3.0,We were visiting the Christmas market in early December and it was vey festive. Lots of christmas threes and small shops. Plenty of games to play ansd some rides to ride. Even a small local brewery was to be found on the grounds. The only negative is that it was a bit expensive to just get in. But stil worth the visit.,Dec 2019
Denmark,Dr_Savage75,Tivoli Gardens,4.0,"Spent a couple of hours wandering around the gardens marvelling at the sights. It’s breath taking experience and one I’m sure is at its best at this time of year. Plenty of places to eat although it’s not clear how to access some of them. I didn’t try any of the rides but from the screams it sounded like people were enjoying themselves. You can’t help but feel Christmassy here, maybe the mulled wine helps",Dec 2019
Denmark,Craig D,Tivoli Gardens,5.0,An excellent Christmas light show on display in the gardens. I can imagine children being mesmerised the entire visit in the park. Every way you turn there is something different to see and no area has been left without a display of some sort. A well recommended place to visit for their Christmas light show with lots of rides also in the park.,Dec 2019
Denmark,Craig C,Tivoli Gardens,5.0,"Nice place for young people (even small children), and the brave older souls who can still manage it. Rides are decent, and open even in December.",Dec 2019
Denmark,MalcH,Tivoli Gardens,5.0,No better time to visit than Christmas with the whole park being transformed into a winter wonderland. It overly busy on a Monday so we literally walked into every ride and went twice on our favourite rides. With that in mind our unlimited ride tickets were excellent value. We ate at the diner and quite enjoyed my burger. We also finished our day with a cake and hot chocolate at Cakenhagen ... delicious. Overall we spent around 7 hours in the park. Spoilt for choice with the various shops and prices not overly inflated. Also don’t miss the illumination show on the lake. Overall we loved it.,Dec 2019
Denmark,Nana,Tivoli Gardens,5.0,"A perfect experience to live in a Christmas fairy tale, tasting delicious snacks and hot chocolate! I liked it!",Dec 2019
Denmark,Lisaokeefe70,Tivoli Gardens,5.0,I visited here with my sister to see its winter wonderland but the place has everything to offer for the whole family. From it’s Christmas stalls to rides to food you really need to stay here for a while! The lights were incredible and must see when it’s dark. We bought an entrance only ticket but they had some great offers which included the rides as it’s extremely expensive if you buy everything separate. Comfortable shoes are essential to get around as there’s so much to see. Another must see when in Copenhagen 😁my pictures really don’t do it justice!!,Dec 2019
Denmark,GINGERNESS,Tivoli Gardens,4.0,"Very expensive one ride cost us £15 so buy a wrist band it’s cheaper. Christmas trees are beautiful as are the gardens and boating lake. Food and drink expensive we had two hotdogs and a drink £27.
Tivoli is a must see though whilst in copenhagan",Dec 2019
Denmark,Sunny,Tivoli Gardens,5.0,"Wonderful park and beautiful settings inside with plenty of restaurants and incredible lights and Christmas decorations, would love to go back.",Dec 2019
Denmark,Ricast,Tivoli Gardens,5.0,This amusement park is a must when visiting Copenhagen. It is situated in the center of the city and it is the only one in the World that is situated in the middle of the capital of Denmark. The park is mostly visited during summer but it’s open the whole year with themes like Halloween and Christmas. It’s a bit pricey but definitely worth the visit. It’s recommendable you visit in the evenings to enjoy the lights and they even have a light show by the lake and also fireworks. All the rides are also good experiences and many different kinds of restaurants. An institution in Denmark and definitely a must visit place.,Dec 2019
Denmark,olejohn4,Tivoli Gardens,5.0,We have a pass so we do not have to stand in line. If you want to go in more than two times - then get a pass. The Christmas decorations are outstanding. So romantic just to walk around hand in hand.,Dec 2019
Denmark,Silma S,Tivoli Gardens,5.0,"We loved all the rides, food was great, entrance was super quick with no standing around just as we expected. Be certain to get a wristband for all rides access €35/ kid",Nov 2019
Denmark,DanishFeedback,Tivoli Gardens,5.0,"During Xmas time this is one of the most nice Xmas fairs with sweets to buy, things to buy, restaurents to visit and then there are all the amusements. The scenery is really nice. If you go there then plan on using the enitre evening. Take your time to explore all the details, but make sure you wear something warm :-)",Nov 2019
Denmark,Birgit Skov,Tivoli Gardens,5.0,The Christmas decorations are beautiful with lots of lights. This year a Swarowski Christmas tree is in front if Nimb. Variety of cafes and restaurants. Worth a visit for all the family.,Nov 2019
Denmark,181Heather75,Tivoli Gardens,5.0,"Popped in the first night of our visit. Wonderful. We look forward to returning for the magic tomorrow, Sunday. 60,0000 expected today (second day of xmas lights)",Nov 2019
Denmark,LeisureGuy32,Tivoli Gardens,5.0,No trip to Copenhagen is complete without a visit to the TiVoli Gardens. The entrance price is 130DK or about €17. After this you can either add on for the amusement rides or buy tickets for these separately. This time of year the whole place is transformed into a magical Christmas wonderland. The smell of pine needles mulled wine and hot nuts is everywhere. You will find all the usual stalls selling Christmas ornaments and trinkets. Definitely worth a visit.,Nov 2019
Denmark,jafb1055,Tivoli Gardens,3.0,"I returned to Tivoli 20 yrs (and 20 yrs older) after my first visit to be disappointed by the park. There were rides, fast food, and some music being performed on stage. It seemed tired and not as classy as I recalled. The most enjoyable part was watching the kids/with parents navigating the little boats on the pond. We spent a couple of hrs in the park, then left for dinner.",Sep 2019
Denmark,Mimi_Exploring,Tivoli Gardens,4.0,I am not much for rides so I can’t speak to those but the grounds are beautiful. The food and drinks are good and there is lots is fun shopping! Definitely a must see doe Copenhagen.,Nov 2019
Denmark,OzzCro,Tivoli Gardens,5.0,"Amazed, now I see why Walt Disney used Tivoli as his inspiration in his tales. Nicer during the night. Great for the solo travelers, aswell for families , a lots of games to spend your money.",Nov 2019
Denmark,m_morgan02,Tivoli Gardens,4.0,We had a quick late night trip here and were pleased it stayed open late. Absolutely beautiful and huge!!,Nov 2019
Denmark,CPHfoodie,Tivoli Gardens,5.0,Always a really nice atmosphere and a historical place to visit :) especially for Christmas Tivoli is a wonderful place to be.,Dec 2018
Denmark,nisso,Tivoli Gardens,4.0,"Tivoli is the oldest amusement park in the world, but they can more then rides, they du magic with lights! amassing experience when the sun go`s down. do not mis it!",Nov 2019
Denmark,John19091975,Tivoli Gardens,5.0,"This is what the danish ""hygge"" is to me. Tivoli is always surprising you. All seasons have their own charm, everythign is nice and clean and you can get refreshments of any sort anywhere.",Nov 2019
Denmark,Jasen T,Tivoli Gardens,5.0,Went for the Christmas decorations and such. Had a very nice time. Place is done up well. Worth a short evening visit. Hope to be back again some day.,Nov 2019
Denmark,patricia m,Tivoli Gardens,4.0,"My husband and I checked out Tivoli Gardens in November. It was fully decorated for the holidays with lights, etc. Very beautiful. Little shops and restaurants were cute and people were enjoying the rides and food vendors. Located right in the middle of the city center.",Nov 2019
Denmark,Debbie J,Tivoli Gardens,5.0,"Very cool amusement park. We didn't ride any of the rides as it was a cooler, rainy day but did shop. It's one of those places you have to visit if you're in Denmark. It's the 2nd oldest amusement park in the world, built in 1843. The oldest is also located in Denmark.",Nov 2019
Denmark,carol t,Tivoli Gardens,5.0,"Thsi was our second time visiting the Tivoli gardens and it does not disappoint. There are plenty for people young and old to see and enjoy, carnival rides for the young, or maybe the not so you, lovely restaurants, nice little shops with plenty to chose from, and the light show, this is amazing, and well worth going to see, I would recommend watching it from the bridge as it takes on a different perspective to the other side of the lake, definitely highlight of our visit.",Nov 2019
Denmark,Theodore P,Tivoli Gardens,4.0,Perfectly decorated for christmas this garden fun fair is The no 1 spot to relax and enjoy the end of the day after countless hours of walking.Food stalls with gluhwein hotdogs and other local delicacies roller coasters shooting practise games Dodgems and more!!,Nov 2019
Denmark,JOHN H,Tivoli Gardens,4.0,"There is always a lot of things to look in tivoli. No matter what time of year you choose to visit Tivoli, there are always activities tailored to the time of year.",Nov 2019
Denmark,Sophie F,Tivoli Gardens,4.0,lovely ambience and very fun evening. great location. very expensive. unfortunately not many staff to help with buying tickets etc.,Aug 2019
Denmark,vivek33,Tivoli Gardens,5.0,"You will really enjoy this park, has variety of rides, its with a visit both during the day and at night. Beautifully lit, its a must see in copenhagen",Oct 2019
Denmark,Jimmymode A,Tivoli Gardens,5.0,"All I can say is go at this time of year and at night... looks amazing, Christmas light show was fantastic and you get really into the Christmas spirit. Entry Not too expensive and food inside the food halls reasonable and delicious with lots of choice. Definitely worth a visit when in Copenhagen.",Nov 2019
Denmark,airjennie,Tivoli Gardens,5.0,We were there for Halloween. The light show is amazing as was the grog. So many rides and fun things for a family to do. The decorations were interesting. Going in the evening was probably a good choice.,Oct 2019
Denmark,WalesTron,Tivoli Gardens,5.0,"The Tivoli Gardens was the unexpected highlight of our short break to Copenhagen. We expected an old-style fairground in a small garden park, but we couldn't have been more wrong. The Tivoli Gardens feels like a fusion of a theme park and beautiful gardens. There's a sense of magic in the atmosphere, which makes it feel like Disneyland. Everything looks stunning and the whole place is so well looked after. The rides are actually nothing like fairground rides, and more like thrill rides you'd find at theme parks. The height and speed of some the rides are shocking! Not for the faint hearted!

It looks beautiful by day, however at night it comes alive as the whole place is lit up like magic. We were lucky enough to visit at Christmas and so the Gardens were beautifully themed. There were also Christmas markets inside.

There were plenty of different places to eat too, including a Michelin star restaurant. Plenty of choice for all ages and budgets. Most places are unique, however there's even a Wagamama inside. We noticed a large concert hall too but we did not attend, although it looked fantastic.

I'm not sure if it's on all year round, but we also watched a dancing fountain light show which we knew nothing about initially. It was brilliant! Seems to be on several times every evening.

I would recommend getting the ticket which gives unlimited ride access if you want to enjoy the rides, but be aware, they are generally quite intense thrill rides. It might not seem really cheap but it's worth it!

If you are visiting Copenhagen, this is an absolute must whether you're a couple, friends or a family with kids.

Tips:

- You can get a stamp to re-access the gardens if you decide to leave. I understand this is only within 24 hours. You can actually easily access the attached food hall restaurant easily and get stamped to come back in.

- Make sure you visit when it's dark as the place comes alive at night.

- There are more thrill rides than children's rides, so if you have small kids then they may not take advantage of the unlimited ride ticket. You can just pay for individual rides separately anyway.

- You can spend a few hours walking around and enjoying the rides, stalls and food. But don't forget you can come back to visit within the same day. An hour might not be enough.
Read more",Nov 2019
Denmark,Dan D,Tivoli Gardens,5.0,The gardens are simply stunning! No other words to describe it really. I was blown away with just how stunning it is and all the stalls are very nicely spread out to avoid too much congestion,Nov 2019
Denmark,Steve W,Tivoli Gardens,5.0,Tivoli Gardens is amazing place the views are fantastic and you can look over to the buildings and church it is a perfect place to see a must,Nov 2019
Denmark,Peter W,Tivoli Gardens,4.0,"Lovely in the dark with the Christmas lights & stalls, lots of excited kids & the rides were busy.
Nice for an evening stroll.",Nov 2019
Denmark,Travelnik,Tivoli Gardens,4.0,"Cute array of Christmas markets, with the whole park being sprayed with fake snow and dressed for Xmas it was very lovely. Rides aren’t really on the extreme thrills side, but there are lots of lovely rides for kids. Ride tickets are 30dkk per ticket and some rides cost up to 3 tickets a ride. QPlenty of places to eat or get a hot or cold drink. Heaps of glogg stands during winter and the brewery also remains open. Recommend downloading the Tivoli app before you go for ease to f finding your way around, selecting and booking places to eat and knowing when the light shows etc start.",Nov 2019
Denmark,Valeria B,Tivoli Gardens,5.0,"I bought the annual ticket for Tivoli when I moved to Copenhagen! It’s great value and I enjoy going a lot. The rides are not the most extreme, but they are still thrilling and fun! Halloween and Christmas seasons are great there ;) A MUST when you’re in Copenhagen!",Nov 2019
Denmark,Pietari,Tivoli Gardens,5.0,"Lot of lights during night time. Nice to walkaround. We didn't go any rides but instead enjoyed beers on the pirate boat. Pirate beers were good!

Last year the place was closed during our whole stay (weekend) as it was in between Halloween and Christmas decorations.",Sep 2019
Denmark,EeKi,Tivoli Gardens,4.0,"+10 celcius degrees and no rain, the weather couldn't have been better for friends to visit Tivoli. The area was beautifully decorated with objects of christmas, and artificial snow made it really look like winter.

There are several restaurants to have tasty lunch or dinner, ir jusr have a cup of coffe, tee, hot chocolate, glögg, etc.

Absolutely worth visiting, when in Copenhagen.
Read more",Nov 2019
Denmark,KateShut04,Tivoli Gardens,5.0,Went to the gardens around 4pm which was dark at this time as it was winter. It is a very magical place with all the lights and the Christmas trees. I would recommend this place to anyone during the Christmas period! It is fantastic for adults and children!!,Nov 2019
Denmark,Patrick B,Tivoli Gardens,4.0,"Having been many years ago with friends on the rides etc. I managed to take my wife for the start of the festive period.

The ticket price wasn't too unreasonable (rides excluded) and the overall atmosphere was lovely. Obviously being a theme park there are lots of options for food, drink and entertainment once you're in. Well worth a visit any time of the year and hard to miss given its central location.",Nov 2019
Denmark,bigmac2014,Tivoli Gardens,5.0,"Considering I do mot like theme parks, this was a very enjoyable experience even though I didn't go on any of the rides. My Grandchildren however had a fantastic time and didn't want to leave. We were there in the afternoon but in the evening with all the lights on it was magical and I would love to visit again. All in all it was very reasonably priced and the food we had was very good. So go to Tivoli Gardens you won't regret it !!",Oct 2019
Denmark,Scott S,Tivoli Gardens,5.0,The place was beautifully decorated for Christmas. Very festive! Even though it was raining we still had a great time visiting the shops.,Nov 2019
Denmark,880deniset,Tivoli Gardens,5.0,"Can't believe that this amusement park exists. Feels like a mix of Disney and your local state fair.
We were surprised and thoroughly enjoyed ourselves.
Must visit if you are in Copenhagen.
Various places to shop and eat as well as the usual rides.",Aug 2019
Denmark,ChristineM191250,Tivoli Gardens,5.0,Fabulous Christmas Theme in the gardens. It was just beautiful and well worth the visit. Something for everyone.,Nov 2019
Denmark,Trevor M,Tivoli Gardens,3.0,"We visited for the gardens and were disappointed to see the majority of the attractions were ‘rides’.
Gardens relatively small.",Jun 2019
Denmark,MS1900,Tivoli Gardens,5.0,"Christmas market, adventurous rides, great food stalls, tivoli food hall - what’s there not to like! Loved coming to Tivoli, and will go ca k when I can definitely. It’s such a lovely day out, a bit expensive given the entry ticket into Tivoli and then the unlimited rides tickets but it’s all totally worth it as you can go ride as many rides as you want and as many times as you like without a care for the money. Each ride falls in the category of either DKK 30,60 or 90 and the unlimited ticket at DKK 450 more than covers you for value for money back. We also went to grab a bite at the tivoli food hall which was fab - 9-10 different restaurant stalls (flatbreads, sushi, tapas, ramen, burgers and so on) in a covered area with a great buzz and vibe around the area. Also a special shout to Franks Toasts booth out in the gardens next to the rides as it was great grilled sandwiches.
Read more",Nov 2019
Denmark,Chris Z,Tivoli Gardens,3.0,"Since we only rarely visit CPH it was on our must-do/see list, to see the Christmas decoration of Tivoli. It was a bit disappinting though. Perhaps expectations were too high. We will most probably come back despite the price.",Nov 2019
Denmark,Parul M,Tivoli Gardens,5.0,We visited the Tivoli gardens during the Halloween holidays this year on 2nd November 2019. It was the last day of the Halloween season and the gardens are closed till Christmas as they decorate it. We were lucky to have visited it. The whole place was lit up in beautiful lights and decorations and giant pumpkins were put on display which were a delight. We rode on a couple of rides and had fun even though we didn’t have any kids with us.. It’s a great place to have fun if you have kids and lots of eateries so it’s a must visit if you are in Copenhagen with kids....👍,Nov 2019
Denmark,Goldilocks,Tivoli Gardens,5.0,"We spent approx 3 hours here without even going on a ride! Wonderful winter wonderland with everything Christmassy, wonderful big Christmas trees with loads of glitz and glamour and plenty of photo opportunities.
Lots of reasonably priced food outlets and stalls selling Glogg to warm you up!",Nov 2019
Denmark,RDeoNYC,Tivoli Gardens,5.0,"What an absolutely gorgeous respite in the middle of a bustling city. Do yourself a favor and take the kids, or be a kid yourself. Great rides and excellent food and drink options await. Get an unlimited ride band as it will turn out cheaper. A trip to Copenhagen would be incomplete without visiting Tivoli, especially at night, when it really comes alive.",Aug 2019
Denmark,Eva P,Tivoli Gardens,5.0,"Although we did not do the amusement rides (although they did look interesting), Tivoli Gardens is so much more. From the food court and other restaurants to the various stages for shows, Tivoli has many different activities for all. The surroundings are beautiful if you just want to sit and people watch. A definite not to be missed attraction.",May 2019
Denmark,Dirk_VDA,Tivoli Gardens,1.0,"This is one of the most visited parks in Europe. I wanted to book tickets on-line but I found out the park was closed for an entire week during our stay. I couldn't believe it.
One of the most famous attractions in Copenhagen would close but they do between Halloween and Christmas they close the park for maintenance and putting up the Christmas decoration. This is unheard of, can you imagine they would close Disney land for a week or any other world renowned attraction such as the London twoer or the Louvre museum ? When we got in Copenhagen, turns out the entrance was open and the park was lit but only for invite only private events. Didn't leave us with a nice feeling
Read more",Nov 2019
Denmark,Sedqi Bukhamsin,Tivoli Gardens,5.0,The park is very beautiful and well maintained. It has some nice attractions for young kids as well.,Jul 2019
Denmark,ctyn123,Tivoli Gardens,5.0,Tivoli Gardens was decorated beautifully for halloween and it was nice to just walk around. Do head there when the weather is good,Oct 2019
Denmark,DerbyshireJayJay,Tivoli Gardens,3.0,"Arrived at Tivoli gardens for admission and asked where the skip line entry was to be told there isn't one! Being the first night of opening for the xmas season it was so busy. Annoyed that the tickets were sold as skip the line......having said that, once inside Tivoli was amazing and decorated beautifully, thoroughly enjoyed our evening.",Nov 2019
Denmark,KrissDav,Tivoli Gardens,4.0,"Very nice place; beautifully decorated. For people who love amusement parks, I am sure they will enjoy it! I was personally not interested in the rides and all the other activities they offer but I just wanted to see the park. Unfortunately, the only option was to pay almost 30 Euros (200 DKK) for entry even though I didn't use anything. It was quite expensive, but since I wanted to see Tivoli from the inside, I had no other options. In any case, it is a beautiful park where you can spend an interesting part of the day. If you are in Copenhagen, I definitely recommend it!",Nov 2019
Denmark,🐙 Takoctopus 🐙,Tivoli Gardens,5.0,"Many elements of surprise awaiting here! Theme park, restaurant hotspots, theater, gardens, shops....take up an entire day to explore. Suitable for all ages. Definitely recommend!

Tips: included in Copenhagen Card 72 hours ( cost ~ 739 DKK = 160 AUD)",Jun 2019
Denmark,Evelyn C,Tivoli Gardens,4.0,"The fall decorations were amazing with ghosts, witches, and pumpkins scattered throughout the grounds. We rode none of the rides, but thoroughly enjoyed our visit watching others scream and squeal. The grounds were lovely and we scheduled our visit so we could see the gardens during the daylight and after dark. I recommend this strategy so you can enjoy both experiences.",Oct 2019
Denmark,Balaji B,Tivoli Gardens,5.0,wonderful spot in Copenhagen. staff are so friendly and all the mini-shops will attract you and you will end up buying stuff for sure!!! Can't wait to go again.,Oct 2019
Denmark,Ellen G,Tivoli Gardens,4.0,Tivoli Gardens are beautiful but quite expensive unless you ride some of the rides--some of which are not good for young children. We had a nice time just strolling there and viewing the scenery.,Jun 2019
Denmark,Iman,Tivoli Gardens,4.0,Nice ambiance good experience must seen attraction in Copenhagen Denmark if it’s crowded so it’s better to skip the lines,Dec 2018
