_id,country,attraction,score,review,trip_date
618a26a56fe3f9d3e440860e,UK,Tower of London,5.0,"My wife Clare and I have always been keen about this place but knew as we understand now absolutely nothing about it.The tower actually shines as a smile of Bobby Firminho but has absolutely devastating history behind.Castle for keeping saxons obey ,prison and now museum.Unfortunately we didn’t go inside but this building is marvelous.",Nov 2020
618a26a56fe3f9d3e440860f,UK,Tower of London,5.0,Absolutely recommended for public of all ages. Truly educational and a fantastic way to spend the morning or afternoon. Spare at least 2 to 3 hours to enjoy this magnificent piece of history. The Crown Jewels a must but there are lots things to see and do. The facilities are kept ultra clean. Súper recomend to book a tour with one of the Beefeaters. The souvenir shop is lovely and if you are hungry we spot there’s a hotdog/cafe wagon near one of the souvenir shop inside the Tower complex. Absolutely loved it!,Sep 2020
618a26a66fe3f9d3e4408610,UK,Tower of London,5.0,"Tower of London is a popular tourist attraction situated on the bank of the River Thames. The Tower of London was a prison from which there was supposedly no escape. Throughout its history, the building has been a fortress, prison, palace, and has even served as a zoo. There is a well-exposed armory here, as well as an exhibition of weapons, coronation insignia and jewels. The Tower Fortress is still inhabited today. Its community is made up of Yeomen Warders and their families, the Resident Governor, officials, and a chaplain and a doctor. The symbol of the Tower are the ravens that live in the towers of the fortress. They are particularly protected and fed, and they also have their guardian among the guards. The reason is the legend that says that as long as the ravens live in the fortress, the British Empire will last. For history lovers, this is a real intellectual treat. For many exhibits, descriptions in several languages, A well-guided visitor's route allows you to get to know this place well. A must see in London.
Read more",Nov 2019
618a26ab6fe3f9d3e4408611,UK,Tower of London,3.0,It was a family day out and we spent more time in a line then we did seeing the attractions. I thought it would not be as packed as we had a time slot to enter. But this was not the case. Even the cafe took ages with the guys on the till doing the hot drinks as well as serve. Needs a bit more organisation.,Oct 2020
618a26ab6fe3f9d3e4408612,UK,Tower of London,5.0,"This was a gift from my Parnter for my birthday, As an avid Royal Family fan i was so excited to visit on my recent trip to London, i was not dissapointed, To much history to discuss however just the nostaglia of standing within the walls of hundreds of years of the Monarchy it very revitalising, The Crow Jewel tour was my favourite and physically seeing the State Crown worn by HRH Queen Elizabeth brought a tear to my eye.",Oct 2020
618a26ab6fe3f9d3e4408613,UK,Tower of London,5.0,"Excellent visit, a must see palace packed with incredible history. Very quiet today, 31th October with tourism still almost non-existent in London. No queue to see the royal jewels which were a real highlight. Also enjoyed the line of kings and the kids loved the bloody tower!",Oct 2020
618a26ac6fe3f9d3e4408614,UK,Tower of London,5.0,"We hadn’t planned to visit the Tower of London but changed our minds while we were in London as it sounded so good! It was definitely worth it. There were no Yeoman tours available that day so we booked standard tickets and paid an extra £5 each for the audio guidebooks which were really interesting and informative and made the Tower visit easy to follow. I would recommend the audio guidebooks if you can’t book a real-life tour. We were able to see the Crown Jewels which was super impressive and well worth the visit, even just for that! We also saw the White Tour which is now a museum (I recommend doing that last), and the famous Ravens protecting the Tower. The only thing we could see was the prison, it was closed. I’m not sure if it was closed due to Covid-19 restrictions or just generally closed as it wasn’t clear but nevertheless there is a lovely space outside where you can sit on a bench and listen to the audio guidebook explaining about all of the infamous characters who were executed there! Just beside there you can see the beefeaters guarding the entrance to the Crown Jewels. A lovely visit and I would definitely recommend it if you are looking for something to do in London!
Read more",Oct 2020
618a26ac6fe3f9d3e4408615,UK,Tower of London,5.0,Absolutely loved visiting the tower and it’s grounds. There is so much to see and do there! I loved seeing the ravens and learning a bit about them! Very well set up too in these challenging times,Oct 2020
618a26ac6fe3f9d3e4408616,UK,Tower of London,5.0,This building has seen it all. if you are in London spend half a day on this side take a 21 pound tkt wait for a free guide see the Kohinoor taken from India. see the armoury and as you exit walk towards tower bridge see tower bridge and cross the other side,Jan 2020
618a26ac6fe3f9d3e4408617,UK,Tower of London,5.0,Very well organised for a day trip to the Tower - all information fairly clear. Could have been better equipped to support deaf visitors while most staff are wearing masks and I can’t lipread them!!,Oct 2020
618a26ac6fe3f9d3e4408618,UK,Tower of London,5.0,Sadly we didn’t make it due to living in a tier 3 area and no refund allowed which means we won’t be able to visit this year,Oct 2020
618a26ad6fe3f9d3e4408619,UK,Tower of London,5.0,"Due to covid no Beefeater tours but that didn't spoil it at all, they were still dotted around with little stories/facts to tell.
We had a fantastic time, our first visit. We were surprised as it far surpassed our expectations. Every part of the visit was fab, just a shame a couple of areas were still shut, but don't let that put you off.",Oct 2020
618a26ad6fe3f9d3e440861a,UK,Tower of London,5.0,"My travelling buddy & I started our day by visiting the Tower of London as I wanted to see the Crown Jewels. We headed to the closest underground station which was Tower Hill & crossed the road to get to the Tower of London.

Since we had bought the London Pass, entry to The Tower of London which was £28.90 was free. All we had to do was show the London Pass app on our respective handphones to the gatekeeper & get it scanned & we were in!

We joined the Yeoman Tour as it is included in the price of an entry ticket. The tour lasts approximately 45 minutes to an hour & departs every 30 minutes. We were all led into the chapel of St Peter & Vincula to listen to a Yeoman who talked about the Tower’s stories. The Chapel is also the burial place of 3 Queens of England - Anne Boleyn, Catherine Howard & Jane Grey. All were accused of adultery & treason.

After the tour, we were led out of the chapel. We caught the “Changing of the Guards” session. It was so surreal. The guards were smartly dressed of course!

We saw 2 of the Tower’s black ravens. They were on the ground & looked pretty much comfortable in the presence of humans. Currently, there are 7 ravens, in case 1 goes missing. Legend has it that if 6 ravens were to leave the court, the Tower will fall. The ravens are looked after by the Raven Master. Apparently, their wings have been clipped. There was also a huge canon on display for that instagram photo!

Our 2nd stop was to the Crown Jewels. The queue was long & we waited close to 45 minutes before going in. The wait was worth it as we got to see the magnificent Crown Jewels on display. In my opinion, the most beautiful tiara on display was Queen Victoria’s Emerald Tiara. The Imperial State Crown which Queen Elizabeth II wore during her coronation was also displayed. Photography & video recording were not allowed as expected.

There was a gift shop nearby & we dropped in as a 10% discount is given on all items to London Pass holders. Sadly, even with the discount, the items were quite expensive. Hence, we left empty-handed.

Next was our visit to the White Tower, an example of Norman architecture in the heart of the Tower of London & one of the most iconic symbols in Britain. The Chapel of St John is in the White Tower. Basically, you can see the Royal Armouries in the White Tower & a dragon armour sculpture too!

We also visited the Bloody Tower. It was where the 2 princes, Edward & Richard were kept before their disappearance. It was also thought that they were murdered there.

Overall, I think half a day is required to visit all the places in The Tower of London.
Read more",Nov 2019
618a26b36fe3f9d3e440861b,UK,Tower of London,5.0,Incredible family day out. Friendly approachable staff. From the gentleman welcoming visitors to the Yomen on duty.I nteresting displays with knowledgeable staff. How 7 year old especially liked the audio commentary.,Oct 2020
618a26b36fe3f9d3e440861c,UK,Tower of London,2.0,"My friend and I Visited the Tower today, but it wasn’t really anything like we expected. It’s just a glorified musuem. I paid £25 a ticket, it was supposed to include The Crown Jewels, but the queue was ridiculously long, at least a 2 hour wait, we are in our 60’s and would never be able to queue that long. there should have been set times to queue for the jewels, There were no Yeomen guided tours, assumedly because if the pandemic, so all we saw were a few exhibits, a few information plaques and not much else.
We treated ourselves to a scone with cream and jam and a cappuchino each and it came to a whopping £14! And they even charge a fiver each for the audio guides!
I know they have lost millions due to lockdown, but these prices are just extortionate!
A waste of money in my opinion,
Read more",Oct 2020
618a26b36fe3f9d3e440861d,UK,Tower of London,5.0,"Really enjoyed the Tower of London and learning about the history, people and executions. We got in as part of a package deal so it worked out really well price wise. They make you wear a mask but that's to be expected with Covid-19 happening. Would recommend the Tower of London to anyone looking to learn more about British history or who wants to visit one of the best attractions in London.",Oct 2020
618a26b36fe3f9d3e440861e,UK,Tower of London,5.0,"What a great day out. We went on Sunday and weren’t disappointed. It was FAR quieter than you’d normally expect but this only enhanced our visit, as it gave us lots of time to see everything, even saw the Crown Jewels twice, and there were no crowds at all. We felt extremely safe going and would highly recommend it.

The staff were all extremely friendly & super knowledgeable. It was such he a nice experience to be able to chat to staff & ask lots of questions, which they answered with ease and gave us lots of other information, too. Thank you Luis (white tower) and Barry who chatted with us for a while and we’re so friendly with our children.

We left through the shop at around 4:45pm and the lady on the door (ensuring capacity wasn’t exceeded) and lady on the till, were also extremely friendly. The service from everyone was exceptional. We’ll be back again in the very near future for sure.
Read more",Oct 2020
618a26b36fe3f9d3e440861f,UK,Tower of London,4.0,"I’d not been to the Tower of London for years so I’m glad we finally got around to doing this. Everything was efficient and well organised. Have to admit I was slightly underwhelmed by the Crown Jewels. Although the walkway moves slowly I didn’t feel there was time to fully take them in. Staff we met were all very engaging, informative and friendly.",Oct 2020
618a26b36fe3f9d3e4408620,UK,Tower of London,5.0,"After an enjoyable visit prior to covid restrictions when we had an excellent guided tour by one of the Yeoman guards, I wanted my granddaughters to have the same experience. This was not to be as the tours have been suspended due to Covid safety restrictions. I abandoned the audio guide as although the facts were given, it was dry and boring for teenagers. There are Beefeaters dotted around the Towers who will answer any questions, but if you don't know the questions to ask.......
My recommendation would be to delay a visit until normal service is restored in order to have a 5* experience",Oct 2020
618a26b46fe3f9d3e4408621,UK,Tower of London,5.0,"Being a Londoner, we don’t often do activities like this as a family - we think of them as expensive, crowded and touristy. But given the Covid restrictions, we’ve been trying to see more of this marvellous city we live in as well as support these venues. And I’m so glad we did! The Covid safety precautions here are great - timed tickets make entry seamless and it was just so well managed and clean, and smooth and uncrowded - brilliant for seeing everything, especially the crown jewels! The standout bit was just how friendly the staff are - the beefeaters are amazing of course, so knowledgeable and helpful. But every member of staff stood out as being incredibly good at customer service. Even when we left, we got chatting to a staff member who told us lots of gory extra details about the torture methods that happened at the tower - the kids loved it!
Read more",Oct 2020
618a26b46fe3f9d3e4408622,UK,Tower of London,5.0,"I am a Londoner who shamefully has never been to the Tower of London so we took today to visit. It’s an incredible place with so much history and well worth a visit. We hired the audio tour and it was well worth it, also the staff are always willing to answer questions if you want to ask. There were absolutely no crowds which is a shame for the finances but fantastic for visitors as no queuing!",Oct 2020
618a26b46fe3f9d3e4408623,UK,Tower of London,5.0,"Booked tickets on the morning of visit very easy. Due to covid it was a lot quieter then I've been before but I felt it was better that way. Had time to visit all the aspects that are normally too busy, tho a couple of the attractions weren't open as not able to adhere to social distancing didn't spoil the day.",Oct 2020
618a26b46fe3f9d3e4408624,UK,Tower of London,4.0,"On a very wet day and with fewer visitors to London with the present restrictions in place we enjoyed the space and lack of crowding.

We have been to London many times over the years but have never visited thinking that crowds gathering around the Crown jewels.

What a joy to be able to visit without the crowds.

The Crown Jewels are spectacular and the other areas to visit within the grounds are so interesting.

Should have visited long ago.
Read more",Oct 2020
618a26bf6fe3f9d3e4408625,UK,Tower of London,5.0,"One of the strange upsides to visiting during these ‘Covid’ times is the lack of fellow visitors.
If you’ve ever wanted to enjoy the Tower and all it’s history now is that time. We visited today, 11am on Saturday 24th October and enjoyed unrivalled access to many of the towers, grounds and of course the Crown Jewels. To visit these normally requires extended queuing, crowds and bustle with no time to enjoy. Today we could spend as long we wanted admiring royal treasures dating from centuries long past.
The ability to stop and chat with unhurried and friendly Yeoman Warders was well worth the effort, they’ve always got tales to tell!
Go while you can and enjoy the limited visitors and leisurely pace and progress around the Palace!
Read more",Oct 2020
618a26c06fe3f9d3e4408626,UK,Tower of London,5.0,"First visit to the Tower of London as always put off by the crowds. Visited early October, eerily quiet but ideal for getting photos. We arrived early but walked straight in, no issues with access. Very covid safe which meant one way systems in place. Some areas closed because of safe access issues but this was to be expected. It didn’t spoil the visit at all. No queues for the Crown Jewels which was great aswell. Beautiful surroundings steeped in history with very knowledgeable staff. The Uber boat also stops right outside so easy access from anywhere.",Oct 2020
618a26c06fe3f9d3e4408627,UK,Tower of London,5.0,"This was a very good experience, staff worked hard to give you the best time.
Lots of play shows as you are moving around different areas. Very interesting.",Oct 2020
618a26c06fe3f9d3e4408628,UK,Tower of London,5.0,"We brought audio tour as beefeaters can’t do tours at the moment due to Covid. It was well worth it the info was good and the different people talking meant it didn’t get boring. There were hardly any people there so we were free to wander and spend as long as we wanted on each place. There was so much more in there than we expected. The amoury was huge. The jewels were fascinating. We were lucky with the weather to only pouring down as we were leaving so we had good views whilst walking the walls and grabbing a coffee we had to shelter in alcoves in the walls as the indoor cafe had just shut.
The beefeaters were wandering about and happy to talk or advice on route and excipits.
We both felt really old due to the age of the soldiers lol.
We spent 5 hours in there.
The shop wasn’t to bad on prices either as many attractions charge crazy prices.
We felt safe so would advice visiting now whilst not many tourists about. Masks were worn in all indoor parts.
Read more",Oct 2020
618a26c06fe3f9d3e4408629,UK,Tower of London,5.0,"You know when you go to a place and forget where you are? Well I love London quite a lot but when I stepped into this castle, I genuinely forgot I was somewhere that was constantly busy on the outside. There is a one way system around the tower and reminders for social distancing and sanitizing. Plenty of benches to sit on if you just want a rest, to take the castle in or watch the guards. Yeoman warders are everywhere and will fill you up with lots of information on the castle, their job and so much more. I loved this visit, I will definitely return at some point probably when COVID is a little more relaxed and other areas of the castle are open such as the prison area. The crown jewels were my favourite part, just beautiful.
Read more",Oct 2020
618a26c06fe3f9d3e440862a,UK,Tower of London,5.0,"Visited early October, wanting to take advantage of the lack of crowds, (and kids!) and it was a great success. The Beefeater Tours are not currently being run which was a shame but we did opt for the Audio Tour at £5 per head so we would get history and context to what we were seeing.
We have suffered some dreadful audio guides at attractions before so can confidently say this really was one of the best. The technology was very modern and easy to use, the audio very clear and informative and the visual guide on the smart screen of the device logical and easy to read, even in sunlight. The guide is actually several different tours to different areas of the palace, each perhaps 20 to 30 minutes so you can choose which you do and in which order. I would say do them all, especially when it was as quiet and comfortable to move about as it is now. Good value at £5.
We had no concerns re Covid the whole time and staff were in evidence throughout cleaning and wiping surfaces.
There were no queues and we saw everything really easily. It’s also important to say that the history, grounds, displays and building are amazing. The difficulty is trying to ‘get your head around’ the fact the tower has stood pretty much as it is for 1,000 years!
Read more",Oct 2020
618a26c06fe3f9d3e440862b,UK,Tower of London,5.0,"The Crown Jewels are amazing, the whole place is full of history and it is very easy to access all the information you need. Probably the best historical venue l have been to",Oct 2020
618a26c16fe3f9d3e440862c,UK,Tower of London,5.0,"Calling all Londoners. This is the moment to enjoy the Tower while you can! Normally there is a queue of 1-2 hours for the Crown Jewels. I wandered in without queuing. On Saturday! It was as though we hired the place for ourselves. Saw the crowns in peace and on our own.

I would highly recommend engaging the service of a Blue Badge Guide. They are sorely in need of work and highly trained, brilliant people who bring these ancient places alive. Rather than staring at the Tower thinking its pretty and old, having a guide there allows you to realise it was the skyscraper of its day, made of stone that William the Conqueror had brought from Normandy to mark his arrival. We used Keith F Bates, but whomever you choose, it is truly worth it.
Read more",Oct 2020
618a26c16fe3f9d3e440862d,UK,Tower of London,5.0,Loved everything about this place. We had a tour with a beefeater... this is an absolute must. So informative and so much to do in the tower l. You can easily spend the whole day.,Jan 2020
618a26c66fe3f9d3e440862e,UK,Tower Bridge,5.0,"This was on our list for our recent visit to London and it didn't disappoint, it was a lovely experience especially over the glass floor, well worth it",Nov 2021
618a26c66fe3f9d3e440862f,UK,Tower Bridge,5.0,An absolute stunner of London. Easy to get to simply via a pretty walk by river Thames. You can enjoy the view from various angles and distances. You can cross the bridge on foot for free or buy ticket to go up to the top. So many cafes and restaurants within short walking distance.,Nov 2021
618a26c66fe3f9d3e4408630,UK,Tower Bridge,5.0,"Tower Bridge is one of the iconic sites of London. Very busy area with many tourists walking the bridge. A prime spot for selfies and photos of the bridge, Tower and Thames",Nov 2021
618a26c76fe3f9d3e4408631,UK,Tower Bridge,5.0,The most amazing views and some amazing history behind it. Good gift shop and a good walk. 100% worth a visit!,Nov 2021
618a26c76fe3f9d3e4408632,UK,Tower Bridge,5.0,"Absolutely spectacular. Went in November on a Saturday evening at 4:30pm and the views were amazing. Looking over London with it’s dusk sky and how beautifully it is lit, you can’t help but take a breath. Lots to do when you pay to do the experience from the history behind the building of the bridge through signs and videos. There is a glass floored walkway which is entertaining and good. Not too busy and really good fun. I would definitely recommend you visit the attraction but also do the experience too.",Nov 2021
618a26c76fe3f9d3e4408633,UK,Tower Bridge,4.0,One of a kind but very touristy. The lights at night are spectacular and there are fewer people too. This is not the London bridge though.,Nov 2021
618a26c76fe3f9d3e4408634,UK,Tower Bridge,5.0,"Can't go to London without seeing this beautiful bridge.
You should definitely walk across it.
Probably 1 of the most photographed bridges in the world and for an obvious reason!",Nov 2021
618a26c76fe3f9d3e4408635,UK,Tower Bridge,4.0,"Trying to find affordable child friendly things to do in London isn’t easy but Tower Bridge with it’s glass floored walkway was both fun and great value. However, once you’ve climbed the stairs (lift available for wheelchairs & buggy’s only) it’s a very short experience. The glass floor section is only a few meters long, so everyone up there is huddled around this one section and once you’ve managed to find a space to take a pic of the traffic below, you head back down again. We’re we’re only on the bridge for 15mins! You can then visit the engine room but my kids weren’t at all interested in that part of the experience. Overall I’d say it’s worth doing once, just to say you’ve done it as the unique view of the bridge below your feet is quite something.
Read more",Oct 2021
618a26c76fe3f9d3e4408636,UK,Tower Bridge,4.0,"Well priced and interesting. You walk up the 200 + steps and see how the bridge was made then walk along the top corridor and can go over a see through glass walkway if you dare look down at the traffic on the bridge below - good photo views of city skyline... then you walk down all the stairs and go see the boiler engine rooms which was interesting and immaculate.

Its good but in 2021 I think they could have made a but more of it perhaps telling the stories or an interactive audio guide of building the bridge etc and why it was so important etc.",Nov 2021
618a26c76fe3f9d3e4408637,UK,Tower Bridge,4.0,"Reasonable value for a London attraction, glass floor is good fun watching reactions, views are good and windows available for clear pictures, currently only one side opened and not really more than an hour at best to see what’s available. But one to tick off the list of done.",Oct 2021
618a26cd6fe3f9d3e4408638,UK,Tower Bridge,5.0,Interesting and great time to learn how this fabulous bridge was build and if you dare walk the glass floor,Oct 2021
618a26cd6fe3f9d3e4408639,UK,Tower Bridge,5.0,We enjoyed our visit to Tower bridge. The glass floor although it is small ( not as big as it looks in the pictures) it was a thrill. you have to walk up the stairs in the left tower to reach the top of the bridge though. We had no problem with that but someone else might have. the bad thing I have to notice is that wearing a mask is not mandatory. lots of people weren't wearing masks.,Oct 2021
618a26cd6fe3f9d3e440863a,UK,Tower Bridge,5.0,Used our london passes to go in. All the staff and give a lot of information and answer any questions you may have. The glass floor observation did turn my stomach but glad I walked over it. The engine room was fantastic as well. Make sure you watch up the films.,Jan 2021
618a26cd6fe3f9d3e440863b,UK,Tower Bridge,5.0,"We opted for a 0930 ticket and were first in line which was great as we go to the glass floor area swiftly and had unrestricted views from the top using the little sliding windows to enable us to get some lovely photos of those views and of course the glass floor area.
Anyway, there's a few steps to climb although they also have a lift.
All the staff were lovely and so welcoming, I would rate it as one of the best welcomes for a tourist attraction anywhere. They were happy to talk to you and ask how you were enjoying the visit. Everywhere was clean, the engineering inside awesome and the engine rooms was fascinating. I love Victorian engineering - the frills were added just because they could, now there is little pride in such things.
Two adults and a child ticket we felt was great value and we even got to use some spotless toilets in the bridge!
Highly recommend it - remember to take a photo of your feet on the glass floor and look up as there are mirrors...
You have to do this.
Read more",Oct 2021
618a26cd6fe3f9d3e440863c,UK,Tower Bridge,4.0,"Tower bridge looks very nice and regal, my family and i were lucky enough to see the bridge openand close",Oct 2021
618a26cd6fe3f9d3e440863d,UK,Tower Bridge,5.0,One of the most photogenic bridges in London. The distinctive double tower and blue painted bascule and suspension supports. First time I've seen it at night and it's beautifully lit up.,Oct 2021
618a26cd6fe3f9d3e440863e,UK,Tower Bridge,5.0,Tried the Tower Bridge Experience which was excellent which includes a walk across the upper section of the bridge which has a an area of glass floor. Then down to the old engine rooms which were superb. Anyone interested in historical engineering must visit.,Oct 2021
618a26ce6fe3f9d3e440863f,UK,Tower Bridge,5.0,Lovely experience interactive and informative with stunning views and of course my teenager son loved the glass floor,Oct 2021
618a26ce6fe3f9d3e4408640,UK,Tower Bridge,4.0,"Tower Bridge offers a unique view - an elevated position above the River Thames. The operators should be praised for installing special windows which can be opened purely to take photos. Otherwise you would be left with the possibility of reflections, which can spoil your image. At the time of my visit only the west side was open to the public, so you are more likely to get a spectacular sunset than sun rise. Elsewhere, there are enough signs (in English) to guide you around the main features of the construction and operation of the bridge. They lost a point from me for having a 30 minute wait for pre-booked admission (it was a busy day, school holiday and I got the final pre-booked slot of the day). Go to the website to book, and to check out times for bridge lifts - it happened twice the morning I visited.a
Read more",Oct 2021
618a26ce6fe3f9d3e4408641,UK,Tower Bridge,4.0,It was really interesting to learn about the history of the bridge and the people who have worked there. We loved the glass walkthrough and the visit to the engine rooms. We were lucky that we didn’t have to queue for long. The visit itself only takes about 1-2 hours depending on how long you spend in each section but still worth seeing.,Oct 2021
618a26d36fe3f9d3e4408642,UK,Tower Bridge,5.0,"Booking is essential as queues do build up. Arrive early and book an early slot if you can. Print each ticket issued as a swop is done for entrance to the engine rooms at the end of the high tour.
There is a lift for those of less agile ability or laziness. The rise in the box does not detract from the view of those out of breath at the top. A short presentation is provided in a seating area for those athletes to warm down, and those from the lift to smile a lot, as the screen shows the story of construction. The talk was given by a non native speaker who was hard to decipher.
Walk out onto the upriver spar that has camera view ports built into the perspex coverings. Bring a stool if you are vertically challenged. Avoid the see through section in the centre of the bridge if you manage to get there beyond you fear of heights'. The is a mirrored ceiling that allows unusual poses at this point. Some will not be able to look up for looking down!!!!
At the South Tower, the roof has been opened out to reveal the intricate construction and has some statue figures depicting builders of the day and a foreman.
If Howard is on duty, he will ask you to spot the hammer.
Down again in the lift to join the public with a short walk to the Engine Room over plaques in memory of those involved in the history. Tickets checked and through the gift shop into the now defunct original machinery spaces. Fascinating to see how it all worked in the good old days of steam. No Eco here. It would have destroyed trade and affected the world we live in today.
Pictures and stories align the walls to the exit and the end of a brilliant tour.
Thanks Howard and all the others involved. A great day.
Read more",Oct 2021
618a26d46fe3f9d3e4408643,UK,Tower Bridge,3.0,"On arriving at our timed entry on the 26/10/21 1.10pm we were then told we still had to join a long queue (with a child this is something we wanted to avoid …more queues )
we then waited for another 35 mins to get in and have our bags checked .
We have been to other museums In London on our stay with timed entry and we got in on the allotted time with bags checked .
Once in we enjoyed the museum with the best bit for my son was the glass walk way & an activity sheet to do .
We also went to the engine room down the road which was interesting too.
Yes
It’s a museum I probably wouldn’t visit again once it’s been done .
Read more",Oct 2021
618a26d46fe3f9d3e4408644,UK,Tower Bridge,5.0,"We booked this experience as we had a gap in our itinerary for the day.
It was really informative and we learnt a lot about the bridge. There is also a glass walkway that you can lay on etc for photos.

Lots of steps up to the top but going back down the other side was much easier!

Views were really good also & for around £10 ish per person you can’t go wrong.

It’s a short walk from the bridge to the engine rooms and you will need to keep your tickets for that bit or you won’t be able to get in.
Read more",Aug 2021
618a26d46fe3f9d3e4408645,UK,Tower Bridge,1.0,"Aggressive pair of high viz hero’s guarding the public right of way and lying. We though we’d walk across check out the bridge and then maybe get a ticket to go up. They’ve put these two in to prevent you walking on the public right of way that is that side of the bridge and sent us to the side without the views. When challenged about right away was given aggressive engineering works BS. There were no works what so ever. London mayor should really do something about this, or are all public crossings to be held to ransom by associated tourist attractions?",Oct 2021
618a26d46fe3f9d3e4408646,UK,Tower Bridge,5.0,"For the price and experience this is amazing! It was really easy to book and staff there were so friendly.
My daughter loved it especially the glass walkways and the children’s drawing activities they were doing.
All in all a very enjoyable experience and I would definitely recommend going.",Oct 2021
618a26d46fe3f9d3e4408647,UK,Tower Bridge,4.0,"Located immediately next to the Tower of London, this was an easy visit and great location for photographs, not only of the bridge, but of the Thames, Tower of London and the city.",Oct 2021
618a26d46fe3f9d3e4408648,UK,Tower Bridge,2.0,Total witch on downstairs door. Today Tuesday 26th October. She was vile and rude and ruined tge experience,Oct 2021
618a26d56fe3f9d3e4408649,UK,Tower Bridge,5.0,"The highlight was the glass walkway, 42m above the Thames. If you're scared of heights or glass floors you can walk around it, and there is a member of staff present for reassurance. Also, there is a mirrored ceiling above it so you can look up instead of down if that is easier for you!
Great view out over the Thames, with sliding windows in places to remove glass reflections when taking photos!
Fascinating information, photos and stories about the origins and history of the bridge.
Nice surprise was access to the engine rooms, which show you how the old coal furnaces and steam engines used to raise the bridge!
Read more",Oct 2021
618a26d56fe3f9d3e440864a,UK,Tower Bridge,4.0,"Visited on a beautiful sunny day. Lots of interesting facts, a great views, and my son loved the glass floor section.",Jul 2021
618a26d56fe3f9d3e440864b,UK,Tower Bridge,5.0,"Walked by here so many times and did not think to make it a place to go to. Glad we did on this visit to London, so very intersting the glass walkway at the top and the engine rooms. The history of it all was very interesting and the workers now and in years gone by take and took such a pride in the bridge.",Oct 2021
618a26da6fe3f9d3e440864c,UK,Tower Bridge,5.0,famous london landmark. must be visited when in london. it is very grand. good for photos. i went with some friends to see the view.,Oct 2021
618a26db6fe3f9d3e440864d,UK,Tower Bridge,5.0,Excellent trip here. Was fairly quiet so we enjoyed a leisurely stroll over the glass walkway. Chatted with the staff about films that had been shot there and the history. Engineer husband was in geek heaven in the engine rooms! Well thought through exhibits and visited as part of the London Pass. Thoroughly recommend.,Oct 2021
618a26db6fe3f9d3e440864e,UK,Tower Bridge,5.0,"Great experience.
So much history.
Tour was just right for my six year old.
He enjoyed the glass floor.
Price was super for what you get.",Aug 2021
618a26db6fe3f9d3e440864f,UK,Tower Bridge,4.0,"We went in July 2021 and because of covid London didnt have nearly as many tourists as it would normally so it was great to go to here as we were the only ones as we booked for first thing and so when we walked across it was just us and the people who work there. My hubby took one look at the glass floor part and decided there was no way he could walk over it. I think because I could have the time to do it without anyone else around and the staff were great and even said to my hubby that he could take as long as he wanted as normally they move people along but being so quiet he could take his time. But no he still couldnt do it. Neither of us are good with heights and I surprised myself by actually walking across and even using the ceiling mirror to take a selfie of myself walking over it. The whole exhibition was very interesting though.
Read more",Jul 2021
618a26db6fe3f9d3e4408650,UK,Tower Bridge,5.0,From the north riverside of the Thames you have a great view on the bridge with a lot of other great buildings on the south side of the river.,Oct 2021
618a26db6fe3f9d3e4408651,UK,Tower Bridge,5.0,Have seen Tower Bridge from the outside on many occasions by decided on the tour this time and the glass viewing platform! Reasonably priced. Just be aware there are loads of stairs so if you have mobility issues! However they may of had a lift so find out first! Amazing place as you walk up the stairs. The glass view platform was amazing and the views stunning. Definitely worth a visit if you're in London. Thank you.,Oct 2021
618a26db6fe3f9d3e4408652,UK,Tower Bridge,5.0,"This was our first trip to London and first time visiting the Tower Bridge. We were very lucky that our ticket enterence time coindided with one of the daily free tours hosted by the staff.

Our tour guide was Joel and he was brilliant! He was fun, friendly and knowledgeable. The attraction its self was great but the tour experience brought it to life. We came away feeling that we had recieved a truely personalised experience.

Thank you Joel for your time and kindness.
Read more",Oct 2021
618a26dc6fe3f9d3e4408653,UK,Tower Bridge,4.0,One of the most amazing views in London. SO many movies have them based in London have the bridge but doesn't seem as majestic as in real life.,Aug 2021
618a26dc6fe3f9d3e4408654,UK,Tower Bridge,5.0,"Probably one of the most iconic attractions in London. Definitely worth a visit, we were up on the glass viewing platform when the bridge opened up which was good to see from above. Engine room was really amazing to see too",Oct 2021
618a26dc6fe3f9d3e4408655,UK,Tower Bridge,5.0,"Did this with national rail 2 for 1 deal. We had 10am slot and practically had place to ourselves. Watched a tall ship sail through before we entered exhibition. We chose to walk up the stairs, information panels on way up and before you reach walkway, there is a film and guide who was very friendly and will answer any queries you have.
Crossed to south tower over the scary glass floor section, after descending you follow a line to the engine room, really interesting. Tour finishes in shop, toilets were also here.
Excellent tour and would recommend.",Oct 2021
618a26e16fe3f9d3e4408656,UK,Tower Bridge,5.0,Visited on the 2 for 1 in London offer which made it very good value. A really informative visit but not in a boring way. Howard the guide on the walkway was brilliant. We were lucky enough to be up there when the bridge opened for a test. Would highly recommend.,Oct 2021
618a26e16fe3f9d3e4408657,UK,Tower Bridge,5.0,"Been over it numerous times but never up, so that had to change! You start off with a film, before going over the walkway, you then also get to have a walk down the south tower out to the southern end of the bridge, out along the pavement & under the bridge on the south side to see the engine rooms as part of the tickets, which we did go & have a look at but I’d say they aren’t a must see personally.",May 2021
618a26e16fe3f9d3e4408658,UK,Tower Bridge,5.0,Went up in lift. Then across the walkway. Glass floor. Scary. Good disabled loo. Then to the engine room. All on level. I was really surprised. Well done.,Oct 2021
